village_code,0_0,0_1,0_2,0_3,0_4,0_5,0_6,0_7,0_8,1_0,1_1,1_2,1_3,1_4,1_5,2_0,2_1,2_2,2_3,2_4,2_5,2_6,2_7,2_8,2_9
143633,0.23514743,0.011590466,0.14713371,0.011590466,0.12115018,0.3105169,0.011590466,0.13968994,0.011590466,2.6622454e-06,2.6622454e-06,2.6622454e-06,0.81638426,0.1836051,2.6622454e-06,0.0013481034,0.1364721,0.06959211,0.0013481034,0.76404476,0.0013481034,0.0013481034,0.0013481034,0.0013481034,0.021802437
178506,0.23515232,0.011607817,0.15302816,0.011607817,0.119985014,0.3110423,0.011607817,0.13436092,0.011607817,6.5000804e-06,6.5000804e-06,6.5000804e-06,0.8149139,0.1850601,6.5000804e-06,0.0012595941,0.13584891,0.06884618,0.0012595941,0.76736665,0.0012595941,0.0012595941,0.0012595941,0.0012595941,0.020380935
143625,0.23438542,0.011804299,0.1663888,0.011804299,0.116341494,0.31072935,0.011804299,0.124937885,0.011804299,8.074999e-06,8.074999e-06,8.074999e-06,0.81906754,0.18090013,8.074999e-06,0.0013450149,0.13653018,0.06943364,0.0013450149,0.7644332,0.0013450149,0.0013450149,0.0013450149,0.0013450149,0.021532819
143631,0.27588227,0.012107762,0.15183926,0.012107762,0.051880177,0.38442242,0.012107762,0.0875448,0.012107762,0.003165245,0.003165245,0.003165245,0.82363087,0.16370809,0.003165245,0.0012671627,0.13640295,0.06837314,0.0012671627,0.76812726,0.0012671627,0.0012671627,0.0012671627,0.0012671627,0.019493444
167208,0.2343105,0.011589029,0.15369861,0.011589029,0.12529008,0.30417898,0.011589029,0.13616578,0.011589029,3.127018e-06,3.127018e-06,3.127018e-06,0.8158335,0.18415405,3.127018e-06,0.0012589704,0.13578072,0.06896902,0.0012589704,0.7671059,0.0012589704,0.0012589704,0.0012589704,0.0012589704,0.020590747
143630,0.24314651,0.011599067,0.14176445,0.011599067,0.09785969,0.3410591,0.011599067,0.12977399,0.011599067,5.933315e-06,5.933315e-06,5.933315e-06,0.8132795,0.18669677,5.933315e-06,0.0012921595,0.13616438,0.06901498,0.0012921595,0.76636016,0.0012921595,0.0012921595,0.0012921595,0.0012921595,0.020707626
147324,0.26810014,0.012408598,0.16682036,0.012408598,0.055504102,0.37372592,0.012408598,0.086215146,0.012408598,0.0035552543,0.0035552543,0.0035552543,0.78806543,0.19771361,0.0035552543,0.0012275547,0.13603002,0.068177134,0.0012275547,0.7693121,0.0012275547,0.0012275547,0.0012275547,0.0012275547,0.019115621
143624,0.26523924,0.011556232,0.115251355,0.011556232,0.062200584,0.39101055,0.011556232,0.12007328,0.011556232,1.7761187e-06,1.7761187e-06,1.7761187e-06,0.8181683,0.18182462,1.7761187e-06,0.0012837707,0.13599662,0.06916025,0.0012837707,0.76622266,0.0012837707,0.0012837707,0.0012837707,0.0012837707,0.020917702
178513,0.23690742,0.011599184,0.14792152,0.011599184,0.112657204,0.3217571,0.011599184,0.13436,0.011599184,0.00020397303,0.00020397303,0.00020397303,0.7951067,0.20407736,0.00020397303,0.0013281376,0.13628705,0.06949473,0.0013281376,0.76466155,0.0013281376,0.0013281376,0.0013281376,0.0013281376,0.021587819
178507,0.23639932,0.011685909,0.1568488,0.011685909,0.11239698,0.31914178,0.011685909,0.12846945,0.011685909,1.2712768e-05,1.2712768e-05,1.2712768e-05,0.81504184,0.18490726,1.2712768e-05,0.0012609896,0.13575526,0.06900763,0.0012609896,0.7670052,0.0012609896,0.0012609896,0.0012609896,0.0012609896,0.020666027
178517,0.23301892,0.011667597,0.15880819,0.011667597,0.12866497,0.29810277,0.011667597,0.13473476,0.011667597,0.00091077614,0.00091077614,0.00091077614,0.77393574,0.22242123,0.00091077614,0.0013187894,0.13623728,0.0693774,0.0013187894,0.7650842,0.0013187894,0.0013187894,0.0013187894,0.0013187894,0.021388205
147334,0.21957394,0.014386558,0.25653216,0.014386558,0.084330514,0.29742497,0.014386558,0.08459219,0.014386558,0.003184604,0.003184604,0.003184604,0.82589865,0.16136287,0.003184604,0.0011954873,0.13594443,0.06761316,0.0011954873,0.7711231,0.0011954873,0.0011954873,0.0011954873,0.0011954873,0.018146375
167231,0.23814076,0.012092742,0.16542108,0.012092742,0.096508265,0.33313003,0.012092742,0.11842886,0.012092742,7.069924e-05,7.069924e-05,7.069924e-05,0.8079924,0.19172476,7.069924e-05,0.0012766536,0.13598244,0.06891978,0.0012766536,0.7668679,0.0012766536,0.0012766536,0.0012766536,0.0012766536,0.020570008
167225,0.22311747,0.0127343815,0.18135262,0.0127343815,0.15016386,0.25172356,0.0127343815,0.14270498,0.0127343815,6.6229063e-06,6.6229063e-06,6.6229063e-06,0.81707495,0.1828985,6.6229063e-06,0.0012308677,0.13562368,0.06864513,0.0012308677,0.7683158,0.0012308677,0.0012308677,0.0012308677,0.0012308677,0.020030074
167224,0.21774875,0.013369151,0.19325498,0.013369151,0.15357804,0.23834613,0.013369151,0.14359556,0.013369151,2.5646634e-05,2.5646634e-05,2.5646634e-05,0.8105062,0.18939124,2.5646634e-05,0.0012151045,0.13552594,0.06839893,0.0012151045,0.7691641,0.0012151045,0.0012151045,0.0012151045,0.0012151045,0.019620491
143635,0.32333264,0.010598454,0.098060414,0.010598454,0.03413457,0.4320969,0.010598454,0.069981664,0.010598454,4.254023e-05,4.254023e-05,4.254023e-05,0.8195592,0.1802707,4.254023e-05,0.0012720054,0.13602099,0.068746604,0.0012720054,0.7673933,0.0012720054,0.0012720054,0.0012720054,0.0012720054,0.020206949
143621,0.24709806,0.011635018,0.13851872,0.011635018,0.089504525,0.351323,0.011635018,0.12701562,0.011635018,5.3297595e-06,5.3297595e-06,5.3297595e-06,0.81788325,0.18209544,5.3297595e-06,0.0012867424,0.13598558,0.06911767,0.0012867424,0.76628655,0.0012867424,0.0012867424,0.0012867424,0.0012867424,0.02088977
147321,0.23427518,0.01302705,0.21239986,0.01302705,0.085840054,0.3211812,0.01302705,0.09419561,0.01302705,0.0033561,0.0033561,0.0033561,0.8149606,0.17161496,0.0033561,0.0012322727,0.13596302,0.068332605,0.0012322727,0.76889104,0.0012322727,0.0012322727,0.0012322727,0.0012322727,0.019419791
178528,0.23868455,0.011846745,0.1653201,0.011846745,0.10434769,0.32485664,0.011846745,0.11940402,0.011846745,9.537179e-06,9.537179e-06,9.537179e-06,0.8156015,0.18436031,9.537179e-06,0.001315114,0.13621189,0.069280624,0.001315114,0.7653933,0.001315114,0.001315114,0.001315114,0.001315114,0.021223659
143637,0.22120343,0.013886931,0.23883875,0.013886931,0.087696865,0.30432606,0.013886931,0.092387326,0.013886931,0.00029601157,0.00029601157,0.00029601157,0.82453126,0.17428462,0.00029601157,0.0012825894,0.13611744,0.068959355,0.0012825894,0.7666412,0.0012825894,0.0012825894,0.0012825894,0.0012825894,0.020586492
147337,0.2446385,0.013513205,0.21891226,0.013513205,0.06490443,0.33758223,0.013513205,0.07990975,0.013513205,0.003450403,0.003450403,0.003450403,0.8047297,0.18146878,0.003450403,0.0012050188,0.13594882,0.06789735,0.0012050188,0.7703186,0.0012050188,0.0012050188,0.0012050188,0.0012050188,0.018605253
143623,0.2633822,0.011496776,0.12322559,0.011496776,0.07000125,0.37835717,0.011496776,0.11904679,0.011496776,3.1381103e-06,3.1381103e-06,3.1381103e-06,0.81711745,0.18286999,3.1381103e-06,0.0014516666,0.1374388,0.07004664,0.0014516666,0.7610833,0.0014516666,0.0014516666,0.0014516666,0.0014516666,0.02272123
167226,0.23171046,0.011838257,0.15864612,0.011838257,0.12998207,0.29385754,0.011838257,0.13845082,0.011838257,2.1127484e-05,2.1127484e-05,2.1127484e-05,0.8120045,0.18791105,2.1127484e-05,0.0012813977,0.1358892,0.06917171,0.0012813977,0.76626384,0.0012813977,0.0012813977,0.0012813977,0.0012813977,0.020986874
167232,0.27492464,0.0114586,0.11477222,0.0114586,0.054682042,0.400839,0.0114586,0.1089477,0.0114586,0.000109795496,0.000109795496,0.000109795496,0.8140376,0.18552332,0.000109795496,0.0014036101,0.13687904,0.06997084,0.0014036101,0.76220196,0.0014036101,0.0014036101,0.0014036101,0.0014036101,0.022526499
167227,0.23958506,0.012124969,0.1675669,0.012124969,0.093764655,0.33512366,0.012124969,0.11545984,0.012124969,4.011994e-05,4.011994e-05,4.011994e-05,0.8142568,0.18558273,4.011994e-05,0.0013057634,0.13621292,0.06922533,0.0013057634,0.7656327,0.0013057634,0.0013057634,0.0013057634,0.0013057634,0.021094222
143622,0.23219703,0.011727409,0.16198696,0.011727409,0.13044295,0.2945319,0.011727409,0.13393152,0.011727409,1.2538824e-06,1.2538824e-06,1.2538824e-06,0.8179262,0.1820687,1.2538824e-06,0.0013063584,0.13617286,0.06928644,0.0013063584,0.7655299,0.0013063584,0.0013063584,0.0013063584,0.0013063584,0.021172624
178529,0.22537474,0.012440839,0.17174433,0.012440839,0.15441594,0.25090882,0.012440839,0.14779274,0.012440839,5.393013e-06,5.393013e-06,5.393013e-06,0.80765206,0.1923264,5.393013e-06,0.0012605573,0.13584669,0.06893626,0.0012605573,0.7671343,0.0012605573,0.0012605573,0.0012605573,0.0012605573,0.020519566
178530,0.25321516,0.011752804,0.13062018,0.011752804,0.07550696,0.36936927,0.011752804,0.124277145,0.011752804,7.777041e-06,7.777041e-06,7.777041e-06,0.819659,0.18030985,7.777041e-06,0.0012820004,0.13590808,0.06914839,0.0012820004,0.7663064,0.0012820004,0.0012820004,0.0012820004,0.0012820004,0.020945126
167217,0.23117654,0.011851457,0.16177216,0.011851457,0.13320857,0.2889252,0.011851457,0.13751167,0.011851457,3.5218072e-05,3.5218072e-05,3.5218072e-05,0.7941339,0.20572518,3.5218072e-05,0.0012756122,0.13594137,0.069038466,0.0012756122,0.76662236,0.0012756122,0.0012756122,0.0012756122,0.0012756122,0.02074415
178519,0.24918568,0.012241451,0.16614881,0.012241451,0.07778923,0.3525257,0.012241451,0.105384745,0.012241451,2.0257881e-05,2.0257881e-05,2.0257881e-05,0.820007,0.1799119,2.0257881e-05,0.0013282592,0.13637131,0.0693471,0.0013282592,0.76496285,0.0013282592,0.0013282592,0.0013282592,0.0013282592,0.021349076
178525,0.22297257,0.012660095,0.16187562,0.012660095,0.1705347,0.22574693,0.012660095,0.16822986,0.012660095,3.7167476e-07,3.7167476e-07,3.7167476e-07,0.81664,0.18335846,3.7167476e-07,0.0012716661,0.1358657,0.06909057,0.0012716661,0.7665937,0.0012716661,0.0012716661,0.0012716661,0.0012716661,0.020820139
178531,0.23575053,0.011699655,0.1523282,0.011699655,0.11309684,0.3192205,0.011699655,0.13280533,0.011699655,2.8898034e-05,2.8898034e-05,2.8898034e-05,0.80794656,0.1919378,2.8898034e-05,0.0012815334,0.13591163,0.069147475,0.0012815334,0.76630884,0.0012815334,0.0012815334,0.0012815334,0.0012815334,0.020942701
178527,0.2543963,0.01172911,0.12938838,0.01172911,0.07457047,0.3707755,0.01172911,0.12395285,0.01172911,2.625585e-06,2.625585e-06,2.625585e-06,0.81613696,0.18385257,2.625585e-06,0.0013104759,0.13610508,0.06938774,0.0013104759,0.76524144,0.0013104759,0.0013104759,0.0013104759,0.0013104759,0.02140306
143638,0.28331193,0.01108323,0.09744862,0.01108323,0.0494499,0.41808933,0.01108323,0.107367255,0.01108323,0.003173961,0.003173961,0.003173961,0.8218454,0.16545871,0.003173961,0.004621021,0.114263,0.060036007,0.004621021,0.7581412,0.004621021,0.004621021,0.004621021,0.004621021,0.03983377
167229,0.23439042,0.0120079145,0.16440177,0.0120079145,0.10726861,0.32089004,0.0120079145,0.1250174,0.0120079145,3.870527e-06,3.870527e-06,3.870527e-06,0.81880987,0.18117465,3.870527e-06,0.0012927526,0.13609144,0.069111586,0.0012927526,0.76613486,0.0012927526,0.0012927526,0.0012927526,0.0012927526,0.020905513
167228,0.22722934,0.013867071,0.24343097,0.013867071,0.083227955,0.30628312,0.013867071,0.08436026,0.013867071,0.0019883995,0.0019883995,0.0019883995,0.82156336,0.17048296,0.0019883995,0.0012317416,0.13623928,0.06781311,0.0012317416,0.7699065,0.0012317416,0.0012317416,0.0012317416,0.0012317416,0.018650489
167214,0.22293775,0.012748119,0.18901467,0.012748119,0.15610975,0.24394372,0.012748119,0.13700154,0.012748119,1.4465697e-06,1.4465697e-06,1.4465697e-06,0.8178563,0.18213789,1.4465697e-06,0.0011838876,0.13551015,0.067946866,0.0011838876,0.7706592,0.0011838876,0.0011838876,0.0011838876,0.0011838876,0.018780284
147339,0.2213904,0.014624602,0.26396018,0.014624602,0.07891547,0.29823726,0.014624602,0.07899838,0.014624602,0.003343383,0.003343383,0.003343383,0.8060689,0.18055762,0.003343383,0.0011457738,0.13571921,0.06694987,0.0011457738,0.77335936,0.0011457738,0.0011457738,0.0011457738,0.0011457738,0.01709702
143639,0.23026732,0.01201301,0.17545031,0.01201301,0.12576623,0.2947262,0.01201301,0.1257379,0.01201301,2.937999e-06,2.937999e-06,2.937999e-06,0.8174831,0.18250519,2.937999e-06,0.0012479837,0.1357397,0.06880548,0.0012479837,0.7676761,0.0012479837,0.0012479837,0.0012479837,0.0012479837,0.020290827
178532,0.26759353,0.012109222,0.17084922,0.012109222,0.063444644,0.36335108,0.012109222,0.0863246,0.012109222,2.9081719e-05,2.9081719e-05,2.9081719e-05,0.8215015,0.17838217,2.9081719e-05,0.0015975658,0.13870895,0.07020233,0.0015975658,0.75827664,0.0015975658,0.0015975658,0.0015975658,0.0015975658,0.02322684
178522,0.2220428,0.012851552,0.19045039,0.012851552,0.15158992,0.2478967,0.012851552,0.13661401,0.012851552,0.0030359863,0.0030359863,0.0030359863,0.76114774,0.22670825,0.0030359863,0.0012813029,0.13619661,0.06878617,0.0012813029,0.7669847,0.0012813029,0.0012813029,0.0012813029,0.0012813029,0.02034466
178536,0.22279748,0.012795932,0.19022484,0.012795932,0.13930255,0.26409078,0.012795932,0.13240054,0.012795932,1.3271125e-05,1.3271125e-05,1.3271125e-05,0.8178339,0.1821131,1.3271125e-05,0.0012261168,0.13554886,0.068703264,0.0012261168,0.768301,0.0012261168,0.0012261168,0.0012261168,0.0012261168,0.020090252
147329,0.23359388,0.013891537,0.2389521,0.013891537,0.072937086,0.31873706,0.013891537,0.08021375,0.013891537,0.0032891093,0.0032891093,0.0032891093,0.8228763,0.1639673,0.0032891093,0.0011727061,0.13567469,0.0673345,0.0011727061,0.7722008,0.0011727061,0.0011727061,0.0011727061,0.0011727061,0.017753856
167210,0.29833487,0.011085513,0.102057695,0.011085513,0.040057424,0.4262865,0.011085513,0.08892149,0.011085513,2.8493801e-05,2.8493801e-05,2.8493801e-05,0.81767523,0.18221083,2.8493801e-05,0.0015460332,0.1380875,0.07064133,0.0015460332,0.7580601,0.0015460332,0.0015460332,0.0015460332,0.0015460332,0.023934986
167211,0.2935762,0.011227759,0.10624279,0.011227759,0.04174394,0.42175078,0.011227759,0.09177526,0.011227759,0.00013970857,0.00013970857,0.00013970857,0.81224006,0.18720105,0.00013970857,0.001438072,0.13729085,0.06989279,0.001438072,0.76171726,0.001438072,0.001438072,0.001438072,0.001438072,0.02247067
167239,0.22785239,0.012140221,0.16340938,0.012140221,0.15746133,0.25143078,0.012140221,0.15128522,0.012140221,0.0015946158,0.0015946158,0.0015946158,0.7796528,0.21396883,0.0015946158,0.0012631392,0.13581865,0.06888846,0.0012631392,0.7672082,0.0012631392,0.0012631392,0.0012631392,0.0012631392,0.020505887
147328,0.21093474,0.014603636,0.2565392,0.014603636,0.110248886,0.2664838,0.014603636,0.0973788,0.014603636,0.0036254923,0.0036254923,0.0036254923,0.7803416,0.20515634,0.0036254923,0.0012321185,0.13600978,0.06827988,0.0012321185,0.76896596,0.0012321185,0.0012321185,0.0012321185,0.0012321185,0.019351695
143628,0.2415421,0.01162807,0.14619988,0.01162807,0.10109875,0.33601978,0.01162807,0.12862729,0.01162807,2.3355053e-06,2.3355053e-06,2.3355053e-06,0.8162097,0.18378095,2.3355053e-06,0.0012605563,0.13578074,0.0689977,0.0012605563,0.7670317,0.0012605563,0.0012605563,0.0012605563,0.0012605563,0.020626549
178537,0.30055228,0.011220267,0.10507098,0.011220267,0.03737275,0.42692298,0.011220267,0.08520011,0.011220267,0.0015963245,0.0015963245,0.0015963245,0.7998075,0.1938072,0.0015963245,0.0013593019,0.13666433,0.06950995,0.0013593019,0.7639845,0.0013593019,0.0013593019,0.0013593019,0.0013593019,0.021685418
178509,0.23459926,0.011751895,0.15855567,0.011751895,0.11635064,0.31313673,0.011751895,0.13035005,0.011751895,3.4068617e-06,3.4068617e-06,3.4068617e-06,0.8176454,0.18234098,3.4068617e-06,0.0012500453,0.13573793,0.068837225,0.0012500453,0.76756287,0.0012500453,0.0012500453,0.0012500453,0.0012500453,0.020361582
143616,0.23334624,0.013241866,0.21529834,0.013241866,0.08100346,0.3248468,0.013241866,0.092537776,0.013241866,0.0033170315,0.0033170315,0.0033170315,0.8044514,0.1822805,0.0033170315,0.0012351008,0.13594483,0.068399385,0.0012351008,0.7686522,0.0012351008,0.0012351008,0.0012351008,0.0012351008,0.019593079
167213,0.28373086,0.011354485,0.10211788,0.011354485,0.0435849,0.42305943,0.011354485,0.102088936,0.011354485,0.00018724978,0.00018724978,0.00018724978,0.80751634,0.19173464,0.00018724978,0.0014240158,0.13708825,0.070072636,0.0014240158,0.7615923,0.0014240158,0.0014240158,0.0014240158,0.0014240158,0.022702679
167212,0.28915313,0.011145179,0.09009296,0.011145179,0.038200866,0.4387368,0.011145179,0.099235564,0.011145179,9.199123e-05,9.199123e-05,9.199123e-05,0.8109857,0.18864623,9.199123e-05,0.0020828662,0.14126803,0.07309157,0.0020828662,0.74325234,0.0020828662,0.0020828662,0.0020828662,0.0020828662,0.02989086
167206,0.22362953,0.012682063,0.18568435,0.012682063,0.14420325,0.2598504,0.012682063,0.13590416,0.012682063,3.051419e-06,3.051419e-06,3.051419e-06,0.81691575,0.18307208,3.051419e-06,0.0011907015,0.13553217,0.06817465,0.0011907015,0.7700115,0.0011907015,0.0011907015,0.0011907015,0.0011907015,0.019137392
143617,0.24140963,0.011925532,0.1588943,0.011925532,0.094806984,0.3380432,0.011925532,0.11914382,0.011925532,5.6097644e-05,5.6097644e-05,5.6097644e-05,0.813061,0.18671462,5.6097644e-05,0.0012743538,0.13585009,0.069137506,0.0012743538,0.7664752,0.0012743538,0.0012743538,0.0012743538,0.0012743538,0.02089106
178534,0.24298427,0.011641985,0.15201417,0.011641985,0.10023823,0.33511287,0.011641985,0.1230827,0.011641985,0.00011048951,0.00011048951,0.00011048951,0.787948,0.2116101,0.00011048951,0.0012692586,0.13592654,0.06887486,0.0012692586,0.76710665,0.0012692586,0.0012692586,0.0012692586,0.0012692586,0.020476323
